timestamp,attackerIP,victimIP,attackerPort,victimPort,attackerAsset,victimAsset,eventName,eventType,attackerName,victimName,attackerMac,victimMac,attackerHost,victimHost,attackerNet,victimNet
2020-03-27 02:19:56,192.168.2.33,192.168.2.33,0,0,2,2,Host service change,Information,Host-192-168-2-33,Host-192-168-2-33,00900B141B64,00900B141B64,421D8A7B6FD111EA802244A86FBA5490,421D8A7B6FD111EA802244A86FBA5490,,
2020-03-27 02:20:21,192.168.3.208,192.168.3.208,0,0,2,2,Host operating system change,Information,Host-192-168-3-208,Host-192-168-3-208,002185CFB78D,002185CFB78D,421D8A7B6FD111EA802244A8813FD7E4,421D8A7B6FD111EA802244A8813FD7E4,,
2020-03-27 02:20:24,192.168.3.250,192.168.3.250,0,0,2,2,Host service change,Information,Host-192-168-3-250,Host-192-168-3-250,00900B122BFB,00900B122BFB,421D8A7B6FD111EA802244A88050E846,421D8A7B6FD111EA802244A88050E846,,
2020-03-27 02:20:40,192.168.3.240,192.168.3.240,0,0,2,2,Host operating system change,Information,Host-192-168-3-240,Host-192-168-3-240,00218563F491,00218563F491,421D8A7B6FD111EA802244A88CD70D2A,421D8A7B6FD111EA802244A88CD70D2A,,
2020-03-27 02:20:51,192.168.2.51,192.168.2.51,0,0,2,2,Host service change,Information,Host-192-168-2-51,Host-192-168-2-51,B0518EF63767,B0518EF63767,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-03-27 02:50:29,192.168.2.63,192.168.2.63,0,0,2,2,IP address change,Information,Host-192-168-2-63,Host-192-168-2-63,00900B11163E,00900B11163E,421D8A7B6FD111EA802244A8AF4037A6,421D8A7B6FD111EA802244A8AF4037A6,,
2020-03-27 02:50:29,192.168.0.137,192.168.0.137,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-27 03:32:55,192.168.2.62,192.168.2.62,0,0,2,2,IP address change,Information,Host-192-168-2-62,Host-192-168-2-62,525400727BFA,525400727BFA,421D8A7B6FD411EA802244A8EBA9B4E4,421D8A7B6FD411EA802244A8EBA9B4E4,,
2020-03-27 03:32:55,192.168.2.65,192.168.2.65,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-27 07:57:13,192.168.2.65,192.168.2.65,0,0,2,2,IP address change,Information,Host-192-168-2-65,Host-192-168-2-65,525400727BFA,525400727BFA,421D8A7B6FD411EA802244A8EBA9B4E4,421D8A7B6FD411EA802244A8EBA9B4E4,,
2020-03-27 07:57:13,192.168.2.61,192.168.2.61,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-30 02:00:56,192.168.0.7,192.168.0.7,0,0,2,2,Host operating system change,Information,Host-192-168-0-7,Host-192-168-0-7,F48E38F904F5,F48E38F904F5,421D8A7B722211EA9F8F44A8DB38FAA2,421D8A7B722211EA9F8F44A8DB38FAA2,,
2020-03-30 02:01:08,192.168.0.40,192.168.0.40,0,0,2,2,Host operating system change,Information,Host-192-168-0-40,Host-192-168-0-40,C89CDCDA6CBE,C89CDCDA6CBE,5B9366B0BF5E46958A1C19CD905258D9,5B9366B0BF5E46958A1C19CD905258D9,,
2020-03-30 02:02:46,192.168.0.40,192.168.0.40,0,0,2,2,Host operating system change,Information,Host-192-168-0-40,Host-192-168-0-40,C89CDCDA6CBE,C89CDCDA6CBE,5B9366B0BF5E46958A1C19CD905258D9,5B9366B0BF5E46958A1C19CD905258D9,,
2020-03-30 09:05:46,192.168.0.137,192.168.0.137,0,0,2,2,IP address change,Information,Host-192-168-0-137,Host-192-168-0-137,00900B11163E,00900B11163E,421D8A7B6FD111EA802244A8AF4037A6,421D8A7B6FD111EA802244A8AF4037A6,,
2020-03-30 09:05:46,192.168.2.63,192.168.2.63,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-31 01:26:50,192.168.0.7,192.168.0.7,0,0,2,2,Host operating system change,Information,Host-192-168-0-7,Host-192-168-0-7,F48E38F904F5,F48E38F904F5,421D8A7B722211EA9F8F44A8DB38FAA2,421D8A7B722211EA9F8F44A8DB38FAA2,,
2020-03-31 01:33:35,192.168.1.60,192.168.1.60,0,0,2,2,IP address change,Information,Host-192-168-1-60,Host-192-168-1-60,000AE4C67CE3,000AE4C67CE3,421D8A7B72EF11EA9F8F44A8A38408CC,421D8A7B72EF11EA9F8F44A8A38408CC,,
2020-03-31 01:33:35,192.168.1.61,192.168.1.61,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-31 01:33:35,192.168.1.61,192.168.1.61,0,0,2,2,IP address change,Information,Host-192-168-1-61,Host-192-168-1-61,000AE4C67CE3,000AE4C67CE3,421D8A7B72EF11EA9F8F44A8A38408CC,421D8A7B72EF11EA9F8F44A8A38408CC,,
2020-03-31 01:33:35,192.168.1.62,192.168.1.62,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-31 01:35:45,192.168.2.165,192.168.2.165,0,0,2,2,Host service change,Information,Host-192-168-2-165,Host-192-168-2-165,00900B111671,00900B111671,421D8A7B72EF11EA9F8F44A8EC5295D2,421D8A7B72EF11EA9F8F44A8EC5295D2,,
2020-03-31 01:36:22,192.168.3.227,192.168.3.227,0,0,2,2,IP address change,Information,Host-192-168-3-227,Host-192-168-3-227,B0518EF6375B,B0518EF6375B,421D8A7B6FD211EA802244A8289D6DB2,421D8A7B6FD211EA802244A8289D6DB2,,
2020-03-31 01:36:22,192.168.2.140,192.168.2.140,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-31 02:11:46,192.168.0.108,192.168.0.108,0,0,2,2,Host operating system change,Information,Host-192-168-0-108,Host-192-168-0-108,002324C1A5C2,002324C1A5C2,421D8A7B72F411EA9F8F44A8F30F56DA,421D8A7B72F411EA9F8F44A8F30F56DA,,
2020-03-31 02:11:57,192.168.2.124,192.168.2.124,0,0,2,2,IP address change,Information,Host-192-168-2-124,Host-192-168-2-124,B0518E087A26,B0518E087A26,421D8A7B72EF11EA9F8F44A8D9367F40,421D8A7B72EF11EA9F8F44A8D9367F40,,
2020-03-31 02:11:57,192.168.0.137,192.168.0.137,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-31 02:12:06,192.168.0.15,192.168.0.15,0,0,2,2,Host operating system change,Information,Host-192-168-0-15,Host-192-168-0-15,D8CB8A6DBB29,D8CB8A6DBB29,421D8A7B72F511EA9F8F44A800C81D02,421D8A7B72F511EA9F8F44A800C81D02,,
2020-03-31 02:12:55,192.168.0.247,192.168.0.247,0,0,2,2,Host service change,Information,Host-192-168-0-247,Host-192-168-0-247,00900B11102E,00900B11102E,421D8A7B72F511EA9F8F44A81C3EAC22,421D8A7B72F511EA9F8F44A81C3EAC22,,
2020-03-31 02:13:15,192.168.0.250,192.168.0.250,0,0,2,2,Host operating system change,Information,Host-192-168-0-250,Host-192-168-0-250,246968BBC52A,246968BBC52A,421D8A7B72F511EA9F8F44A8273EA762,421D8A7B72F511EA9F8F44A8273EA762,,
2020-03-31 02:13:36,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B72F511EA9F8F44A83323CFB2,421D8A7B72F511EA9F8F44A83323CFB2,,
2020-03-31 02:13:43,192.168.1.62,192.168.1.62,0,0,2,2,IP address change,Information,Host-192-168-1-62,Host-192-168-1-62,000AE4C67CE3,000AE4C67CE3,421D8A7B72EF11EA9F8F44A8A38408CC,421D8A7B72EF11EA9F8F44A8A38408CC,,
2020-03-31 02:13:43,192.168.0.60,192.168.0.60,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-31 02:13:53,192.168.0.56,192.168.0.56,0,0,2,2,Host operating system change,Information,Host-192-168-0-56,Host-192-168-0-56,002324AA35C3,002324AA35C3,421D8A7B72F511EA9F8F44A831EB2DE8,421D8A7B72F511EA9F8F44A831EB2DE8,,
2020-03-31 02:13:56,192.168.0.60,192.168.0.60,0,0,2,2,Host operating system change,Information,Host-192-168-0-60,Host-192-168-0-60,000AE4C67CE3,000AE4C67CE3,421D8A7B72EF11EA9F8F44A8A38408CC,421D8A7B72EF11EA9F8F44A8A38408CC,,
2020-03-31 02:14:06,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B72F511EA9F8F44A84881418C,421D8A7B72F511EA9F8F44A84881418C,,
2020-03-31 02:14:47,192.168.0.238,192.168.0.238,0,0,2,2,Host operating system change,Information,Host-192-168-0-238,Host-192-168-0-238,00012950FB65,00012950FB65,421D8A7B72F511EA9F8F44A8653439B0,421D8A7B72F511EA9F8F44A8653439B0,,
2020-03-31 02:15:54,192.168.0.51,192.168.0.51,0,0,2,2,Host operating system change,Information,Host-192-168-0-51,Host-192-168-0-51,4437E618C740,4437E618C740,421D8A7B72F511EA9F8F44A888485148,421D8A7B72F511EA9F8F44A888485148,,
2020-03-31 02:16:02,192.168.0.7,192.168.0.7,0,0,2,2,Host operating system change,Information,Host-192-168-0-7,Host-192-168-0-7,F48E38F904F5,F48E38F904F5,421D8A7B722211EA9F8F44A8DB38FAA2,421D8A7B722211EA9F8F44A8DB38FAA2,,
2020-03-31 02:16:34,192.168.0.40,192.168.0.40,0,0,2,2,Host operating system change,Information,Host-192-168-0-40,Host-192-168-0-40,C89CDCDA6CBE,C89CDCDA6CBE,5B9366B0BF5E46958A1C19CD905258D9,5B9366B0BF5E46958A1C19CD905258D9,,
2020-03-31 02:16:34,192.168.0.40,192.168.0.40,0,0,2,2,Host operating system change,Information,Host-192-168-0-40,Host-192-168-0-40,C89CDCDA6CBE,C89CDCDA6CBE,5B9366B0BF5E46958A1C19CD905258D9,5B9366B0BF5E46958A1C19CD905258D9,,
2020-03-31 02:31:13,192.168.2.137,192.168.2.137,0,0,2,2,Host service change,Information,Host-192-168-2-137,Host-192-168-2-137,00E04CFDBCAC,00E04CFDBCAC,421D8A7B72EF11EA9F8F44A8FA0B1C12,421D8A7B72EF11EA9F8F44A8FA0B1C12,,
2020-03-31 02:32:02,192.168.3.103,192.168.3.103,0,0,2,2,Host service change,Information,Host-192-168-3-103,Host-192-168-3-103,44A8421D8A7D,44A8421D8A7D,3B57A886DE2B454F8AAA409948326993,3B57A886DE2B454F8AAA409948326993,,
2020-03-31 02:32:06,192.168.2.169,192.168.2.169,0,0,2,2,Host operating system change,Information,Host-192-168-2-169,Host-192-168-2-169,00E04CFF6F1C,00E04CFF6F1C,421D8A7B72F011EA9F8F44A806D8CC82,421D8A7B72F011EA9F8F44A806D8CC82,,
2020-03-31 02:34:50,192.168.2.33,192.168.2.33,0,0,2,2,Host service change,Information,Host-192-168-2-33,Host-192-168-2-33,00900B141B64,00900B141B64,421D8A7B6FD111EA802244A86FBA5490,421D8A7B6FD111EA802244A86FBA5490,,
2020-03-31 02:34:50,192.168.2.33,192.168.2.33,0,0,2,2,Host service change,Information,Host-192-168-2-33,Host-192-168-2-33,00900B141B64,00900B141B64,421D8A7B6FD111EA802244A86FBA5490,421D8A7B6FD111EA802244A86FBA5490,,
2020-03-31 02:35:25,192.168.3.103,192.168.3.103,0,0,2,2,Host service change,Information,Host-192-168-3-103,Host-192-168-3-103,44A8421D8A7D,44A8421D8A7D,3B57A886DE2B454F8AAA409948326993,3B57A886DE2B454F8AAA409948326993,,
2020-03-31 02:35:37,192.168.2.51,192.168.2.51,0,0,2,2,Host service change,Information,Host-192-168-2-51,Host-192-168-2-51,B0518EF63767,B0518EF63767,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-03-31 02:35:37,192.168.2.51,192.168.2.51,0,0,2,2,Host service change,Information,Host-192-168-2-51,Host-192-168-2-51,B0518EF63767,B0518EF63767,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-03-31 02:36:10,192.168.2.94,192.168.2.94,0,0,2,2,Host service change,Information,Host-192-168-2-94,Host-192-168-2-94,B0518EFFA4CF,B0518EFFA4CF,421D8A7B72F011EA9F8F44A8068DBBAC,421D8A7B72F011EA9F8F44A8068DBBAC,,
2020-03-31 02:36:27,192.168.2.95,192.168.2.95,0,0,2,2,Host service change,Information,Host-192-168-2-95,Host-192-168-2-95,00900B11228A,00900B11228A,421D8A7B72F011EA9F8F44A8068E4022,421D8A7B72F011EA9F8F44A8068E4022,,
2020-03-31 02:36:37,192.168.3.103,192.168.3.103,0,0,2,2,Host service change,Information,Host-192-168-3-103,Host-192-168-3-103,44A8421D8A7D,44A8421D8A7D,3B57A886DE2B454F8AAA409948326993,3B57A886DE2B454F8AAA409948326993,,
2020-03-31 02:57:27,192.168.1.39,192.168.1.39,0,0,2,2,Host operating system change,Information,Host-192-168-1-39,Host-192-168-1-39,000C29E2F059,000C29E2F059,421D8A7B72FA11EA9F8F44A84C01F630,421D8A7B72FA11EA9F8F44A84C01F630,,
2020-03-31 02:59:02,192.168.3.103,192.168.3.103,0,0,2,2,Host service change,Information,Host-192-168-3-103,Host-192-168-3-103,44A8421D8A7D,44A8421D8A7D,3B57A886DE2B454F8AAA409948326993,3B57A886DE2B454F8AAA409948326993,,
2020-03-31 03:03:21,192.168.0.51,192.168.0.51,0,0,2,2,Host operating system change,Information,Host-192-168-0-51,Host-192-168-0-51,4437E618C740,4437E618C740,421D8A7B72F511EA9F8F44A888485148,421D8A7B72F511EA9F8F44A888485148,,
2020-03-31 03:03:29,192.168.0.51,192.168.0.51,0,0,2,2,Host operating system change,Information,Host-192-168-0-51,Host-192-168-0-51,4437E618C740,4437E618C740,421D8A7B72F511EA9F8F44A888485148,421D8A7B72F511EA9F8F44A888485148,,
2020-03-31 03:04:33,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B72F511EA9F8F44A84881418C,421D8A7B72F511EA9F8F44A84881418C,,
2020-03-31 03:04:41,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B72F511EA9F8F44A84881418C,421D8A7B72F511EA9F8F44A84881418C,,
2020-03-31 03:28:47,192.168.0.21,192.168.0.21,0,0,2,2,Host operating system change,Information,Host-192-168-0-21,Host-192-168-0-21,D8CB8A931D73,D8CB8A931D73,421D8A7B72F511EA9F8F44A80D9A0360,421D8A7B72F511EA9F8F44A80D9A0360,,
2020-03-31 03:36:37,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B72F511EA9F8F44A84881418C,421D8A7B72F511EA9F8F44A84881418C,,
2020-03-31 03:36:44,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B72F511EA9F8F44A84881418C,421D8A7B72F511EA9F8F44A84881418C,,
2020-03-31 06:12:10,192.168.0.238,192.168.0.238,0,0,2,2,Host operating system change,Information,Host-192-168-0-238,Host-192-168-0-238,00012950FB65,00012950FB65,421D8A7B72F511EA9F8F44A8653439B0,421D8A7B72F511EA9F8F44A8653439B0,,
2020-03-31 06:12:10,192.168.0.238,192.168.0.238,0,0,2,2,Host operating system change,Information,Host-192-168-0-238,Host-192-168-0-238,00012950FB65,00012950FB65,421D8A7B72F511EA9F8F44A8653439B0,421D8A7B72F511EA9F8F44A8653439B0,,
2020-03-31 06:12:27,192.168.0.247,192.168.0.247,0,0,2,2,Host service change,Information,Host-192-168-0-247,Host-192-168-0-247,00900B11102E,00900B11102E,421D8A7B72F511EA9F8F44A81C3EAC22,421D8A7B72F511EA9F8F44A81C3EAC22,,
2020-03-31 06:12:27,192.168.0.247,192.168.0.247,0,0,2,2,Host service change,Information,Host-192-168-0-247,Host-192-168-0-247,00900B11102E,00900B11102E,421D8A7B72F511EA9F8F44A81C3EAC22,421D8A7B72F511EA9F8F44A81C3EAC22,,
2020-04-01 07:27:29,192.168.0.76,192.168.0.76,0,0,2,2,Host operating system change,Information,Host-192-168-0-76,Host-192-168-0-76,507B9DC8C628,507B9DC8C628,421D8A7B723311EA9F8F44A87034DF6C,421D8A7B723311EA9F8F44A87034DF6C,,
2020-04-01 07:58:54,192.168.2.94,192.168.2.94,0,0,2,2,Host service change,Information,Host-192-168-2-94,Host-192-168-2-94,B0518EFFA4CF,B0518EFFA4CF,421D8A7B72F011EA9F8F44A8068DBBAC,421D8A7B72F011EA9F8F44A8068DBBAC,,
2020-04-01 07:58:54,192.168.2.94,192.168.2.94,0,0,2,2,Host service change,Information,Host-192-168-2-94,Host-192-168-2-94,B0518EFFA4CF,B0518EFFA4CF,421D8A7B72F011EA9F8F44A8068DBBAC,421D8A7B72F011EA9F8F44A8068DBBAC,,
2020-04-02 01:42:49,192.168.3.250,192.168.3.250,0,0,2,2,Host service change,Information,Host-192-168-3-250,Host-192-168-3-250,00900B122BFB,00900B122BFB,421D8A7B6FD111EA802244A88050E846,421D8A7B6FD111EA802244A88050E846,,
2020-04-02 01:42:49,192.168.3.250,192.168.3.250,0,0,2,2,Host service change,Information,Host-192-168-3-250,Host-192-168-3-250,00900B122BFB,00900B122BFB,421D8A7B6FD111EA802244A88050E846,421D8A7B6FD111EA802244A88050E846,,
2020-04-02 01:42:52,192.168.3.208,192.168.3.208,0,0,2,2,Host operating system change,Information,Host-192-168-3-208,Host-192-168-3-208,002185CFB78D,002185CFB78D,421D8A7B6FD111EA802244A8813FD7E4,421D8A7B6FD111EA802244A8813FD7E4,,
2020-04-02 01:42:52,192.168.3.240,192.168.3.240,0,0,2,2,Host operating system change,Information,Host-192-168-3-240,Host-192-168-3-240,00218563F491,00218563F491,421D8A7B6FD111EA802244A88CD70D2A,421D8A7B6FD111EA802244A88CD70D2A,,
2020-04-02 01:42:53,192.168.3.208,192.168.3.208,0,0,2,2,Host operating system change,Information,Host-192-168-3-208,Host-192-168-3-208,002185CFB78D,002185CFB78D,421D8A7B6FD111EA802244A8813FD7E4,421D8A7B6FD111EA802244A8813FD7E4,,
2020-04-02 01:42:53,192.168.3.240,192.168.3.240,0,0,2,2,Host operating system change,Information,Host-192-168-3-240,Host-192-168-3-240,00218563F491,00218563F491,421D8A7B6FD111EA802244A88CD70D2A,421D8A7B6FD111EA802244A88CD70D2A,,
2020-04-02 02:02:26,192.168.2.165,192.168.2.165,0,0,2,2,Host service change,Information,Host-192-168-2-165,Host-192-168-2-165,00900B111671,00900B111671,421D8A7B72EF11EA9F8F44A8EC5295D2,421D8A7B72EF11EA9F8F44A8EC5295D2,,
2020-04-02 02:02:26,192.168.2.165,192.168.2.165,0,0,2,2,Host service change,Information,Host-192-168-2-165,Host-192-168-2-165,00900B111671,00900B111671,421D8A7B72EF11EA9F8F44A8EC5295D2,421D8A7B72EF11EA9F8F44A8EC5295D2,,
2020-04-02 02:03:28,192.168.0.51,192.168.0.51,0,0,2,2,Host operating system change,Information,Host-192-168-0-51,Host-192-168-0-51,,,421D8A7B72F511EA9F8F44A888485148,421D8A7B72F511EA9F8F44A888485148,,
2020-04-02 02:03:28,192.168.0.40,192.168.0.40,0,0,2,2,Host operating system change,Information,Host-192-168-0-40,Host-192-168-0-40,,,5B9366B0BF5E46958A1C19CD905258D9,5B9366B0BF5E46958A1C19CD905258D9,,
2020-04-02 02:03:28,192.168.0.80,192.168.0.80,0,0,2,2,Host operating system change,Information,Host-192-168-0-80,Host-192-168-0-80,,,421D8A7B72F511EA9F8F44A8A1E9EC56,421D8A7B72F511EA9F8F44A8A1E9EC56,,
2020-04-02 02:03:35,192.168.0.51,192.168.0.51,0,0,2,2,Host operating system change,Information,Host-192-168-0-51,Host-192-168-0-51,,,421D8A7B72F511EA9F8F44A888485148,421D8A7B72F511EA9F8F44A888485148,,
2020-04-02 02:03:40,192.168.0.40,192.168.0.40,0,0,2,2,Host operating system change,Information,Host-192-168-0-40,Host-192-168-0-40,,,5B9366B0BF5E46958A1C19CD905258D9,5B9366B0BF5E46958A1C19CD905258D9,,
2020-04-02 02:05:49,192.168.0.85,192.168.0.85,0,0,2,2,Host operating system change,Information,Host-192-168-0-85,Host-192-168-0-85,,,421D8A7B73E411EAB05C44A856990D0A,421D8A7B73E411EAB05C44A856990D0A,,
2020-04-02 02:07:08,192.168.2.51,192.168.2.51,0,0,2,2,Host service change,Information,Host-192-168-2-51,Host-192-168-2-51,B0518EF63767,B0518EF63767,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-04-02 02:07:08,192.168.2.51,192.168.2.51,0,0,2,2,Host service change,Information,Host-192-168-2-51,Host-192-168-2-51,B0518EF63767,B0518EF63767,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-04-02 09:50:32,192.168.2.63,192.168.2.63,0,0,2,2,IP address change,Information,Host-192-168-2-63,Host-192-168-2-63,00900B111640,00900B111640,421D8A7B74C711EAB05C44A823F3237A,421D8A7B74C711EAB05C44A823F3237A,,
2020-04-02 09:50:32,192.168.2.65,192.168.2.65,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-03 02:22:06,192.168.2.65,192.168.2.65,0,0,2,2,IP address change,Information,Host-192-168-2-65,Host-192-168-2-65,00900B111640,00900B111640,421D8A7B74C711EAB05C44A823F3237A,421D8A7B74C711EAB05C44A823F3237A,,
2020-04-03 02:22:06,192.168.2.64,192.168.2.64,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-03 02:53:02,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B74D211EAB05C44A806A9AF5E,421D8A7B74D211EAB05C44A806A9AF5E,,
2020-04-03 08:33:21,192.168.0.68,192.168.0.68,0,0,2,2,Host operating system change,Information,Host-192-168-0-68,Host-192-168-0-68,002324AA35D8,002324AA35D8,421D8A7B74D211EAB05C44A806A9AF5E,421D8A7B74D211EAB05C44A806A9AF5E,,
2020-04-07 08:24:34,192.168.0.137,192.168.0.137,0,0,2,2,IP address change,Information,Host-192-168-0-137,Host-192-168-0-137,00E1F0101859,00E1F0101859,421D8A7B755011EAB05C44A8A053215C,421D8A7B755011EAB05C44A8A053215C,,
2020-04-07 08:24:34,192.168.2.63,192.168.2.63,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-08 09:24:27,192.168.2.63,192.168.2.63,0,0,2,2,IP address change,Information,Host-192-168-2-63,Host-192-168-2-63,00E1F0101859,00E1F0101859,421D8A7B755011EAB05C44A8A053215C,421D8A7B755011EAB05C44A8A053215C,,
2020-04-08 09:24:27,192.168.2.54,192.168.2.54,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-14 04:13:52,192.168.0.21,192.168.0.21,0,0,2,2,Host operating system change,Information,Host-192-168-0-21,Host-192-168-0-21,D8CB8A931D73,D8CB8A931D73,421D8A7B78C111EAB05C44A83C4BF066,421D8A7B78C111EAB05C44A83C4BF066,,
2020-04-14 04:13:53,192.168.0.21,192.168.0.21,0,0,2,2,Host operating system change,Information,Host-192-168-0-21,Host-192-168-0-21,D8CB8A931D73,D8CB8A931D73,421D8A7B78C111EAB05C44A83C4BF066,421D8A7B78C111EAB05C44A83C4BF066,,
2020-04-14 04:13:52,192.168.0.140,42.32.70.210,6881,10270,2,2,"directive_event: Policy violation, BitTorrent P2P usage on SRC_IP",Policy,,,,,,,,
2020-04-14 04:55:58,192.168.3.151,192.168.3.151,0,0,2,2,IP address change,Information,Host-192-168-3-151,Host-192-168-3-151,B8CA3AEC4288,B8CA3AEC4288,421D8A7B7E0011EAB05C44A820C23D16,421D8A7B7E0011EAB05C44A820C23D16,,
2020-04-14 04:55:58,192.168.3.155,192.168.3.155,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-14 07:11:30,192.168.0.140,172.101.33.37,6881,18667,2,2,"directive_event: Policy violation, BitTorrent P2P usage on SRC_IP",Policy,,,,,,,,
2020-04-14 10:04:15,192.168.0.137,192.168.0.137,0,0,2,2,IP address change,Information,Host-192-168-0-137,Host-192-168-0-137,525400727BFA,525400727BFA,421D8A7B7A0211EAB05C44A807142EEE,421D8A7B7A0211EAB05C44A807142EEE,,
2020-04-14 10:04:15,192.168.2.61,192.168.2.61,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-23 00:30:29,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-23 01:52:12,192.168.0.74,192.168.0.74,0,0,2,2,IP address change,Information,Host-192-168-0-74,Host-192-168-0-74,000C2913D6A2,000C2913D6A2,421D8A7B82CF11EAB05C44A8600DA6A8,421D8A7B82CF11EAB05C44A8600DA6A8,,
2020-04-23 01:52:12,192.168.0.75,192.168.0.75,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-23 02:00:50,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-23 05:50:30,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-23 08:25:15,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-26 00:24:57,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-26 07:04:59,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-27 00:41:51,192.168.0.107,192.168.0.107,0,0,2,2,Host operating system change,Information,Host-192-168-0-107,Host-192-168-0-107,18DBF20AA3B3,18DBF20AA3B3,421D8A7B82E011EAB05C44A81686730A,421D8A7B82E011EAB05C44A81686730A,,
2020-04-27 04:19:54,192.168.0.137,192.168.0.137,0,0,2,2,IP address change,Information,Host-192-168-0-137,Host-192-168-0-137,000C298FFCEA,000C298FFCEA,421D8A7B7EC711EAB05C44A8D46FFED0,421D8A7B7EC711EAB05C44A8D46FFED0,,
2020-04-27 04:19:54,192.168.2.170,192.168.2.170,0,0,2,2,Hostname change,Information,,,,,,,,
2020-04-27 09:18:33,192.168.3.103,192.168.3.103,0,0,2,2,Host service change,Information,Host-192-168-3-103,Host-192-168-3-103,44A8421D8A7D,44A8421D8A7D,421D8A7B748611EAB05C44A8B95891F2,421D8A7B748611EAB05C44A8B95891F2,,
2020-04-28 04:53:24,192.168.3.103,192.168.3.103,0,0,2,2,IP address change,Information,Host-192-168-3-103,Host-192-168-3-103,44A8421D8A7D,44A8421D8A7D,421D8A7B748611EAB05C44A8B95891F2,421D8A7B748611EAB05C44A8B95891F2,,
2020-04-28 04:53:24,192.168.3.107,192.168.3.107,0,0,2,2,Hostname change,Information,,,,,,,,
